Date,Timestamp,Open,High,Low,Close,Volume
20190301,02:12:00,1.32616,1.32616,1.32607,1.32607,57.860000371933
20190301,02:13:00,1.32606,1.32609,1.32605,1.32608,60.4099997282028
20190301,02:14:00,1.32607,1.32608,1.32607,1.32607,68.2899996042252
20190301,02:15:00,1.32607,1.32607,1.32597,1.32597,152.479999661446
20190301,02:16:00,1.32598,1.32598,1.32576,1.32586,135.650000452995
20190301,02:17:00,1.32585,1.32588,1.32576,1.32587,143.459999203682
20190301,02:18:00,1.32588,1.32597,1.32588,1.32597,128.86999976635
20190301,02:19:00,1.32597,1.32597,1.32577,1.32577,52.8499999046326
20190301,02:20:00,1.32577,1.32579,1.32572,1.32576,60.9300000667572
20190301,02:21:00,1.32575,1.32586,1.32573,1.32578,65.1799997091293
20190301,02:22:00,1.32578,1.32582,1.32578,1.32582,58.5100002288818
20190301,02:23:00,1.32584,1.32588,1.32582,1.32586,73.4499999284744
20190301,02:24:00,1.32588,1.32591,1.32585,1.32586,79.9200000762939
20190301,02:25:00,1.32586,1.32587,1.32576,1.32577,65.2799997329712
20190301,02:26:00,1.32576,1.32576,1.32575,1.32576,12.4299999475479
20190301,02:27:00,1.32574,1.32578,1.32574,1.32576,58.0800002813339
20190301,02:28:00,1.32577,1.32578,1.32575,1.32576,67.5000001192093
20190301,02:29:00,1.32576,1.32577,1.32575,1.32576,29.5500000715256
20190301,02:30:00,1.32577,1.32577,1.32575,1.32577,29.8799999952316
20190301,02:31:00,1.32576,1.32577,1.32576,1.32576,19
20190301,02:32:00,1.32576,1.32576,1.32566,1.32567,104.849999547005
20190301,02:33:00,1.32567,1.32576,1.32566,1.32567,59.3799998760223
20190301,02:34:00,1.32567,1.32571,1.32562,1.32564,167.340000152588
20190301,02:35:00,1.32564,1.32566,1.32564,1.32565,116.600000500679
20190301,02:36:00,1.32566,1.32577,1.32564,1.32577,113.139999866486
20190301,02:37:00,1.32577,1.32579,1.32576,1.32578,126.719999790192
20190301,02:38:00,1.32579,1.32579,1.32578,1.32578,71.3300002813339
20190301,02:39:00,1.32578,1.32582,1.32578,1.32579,54.16000020504
20190301,02:40:00,1.32579,1.3258,1.32579,1.3258,41.2099997997284
20190301,02:41:00,1.32579,1.32588,1.32579,1.32588,48.4800000190735
20190301,02:42:00,1.32588,1.32588,1.32579,1.32579,56.3700001239777
20190301,02:43:00,1.32579,1.3258,1.32568,1.3257,75.539999961853
20190301,02:44:00,1.32569,1.32574,1.32559,1.32574,124.070000171661
20190301,02:45:00,1.32573,1.32575,1.32567,1.32568,147.610000491142
20190301,02:46:00,1.32569,1.32586,1.32567,1.32586,118.98000061512
20190301,02:47:00,1.32586,1.32588,1.32586,1.32586,112.739999890327
20190301,02:48:00,1.32586,1.32586,1.32575,1.32576,153.819999933243
20190301,02:49:00,1.32575,1.32586,1.32574,1.32583,228.859999775887
20190301,02:50:00,1.32583,1.32585,1.32583,1.32584,244.319998860359
20190301,02:51:00,1.32584,1.32589,1.32583,1.32585,318.309995770454
20190301,02:52:00,1.32585,1.32588,1.32584,1.32586,199.769999623299
20190301,02:53:00,1.32586,1.32596,1.32585,1.32586,139.780000448227
20190301,02:54:00,1.32585,1.32597,1.32585,1.32597,72.0899993181229
20190301,02:55:00,1.32595,1.32614,1.32594,1.32607,131.959999322891
20190301,02:56:00,1.32609,1.32613,1.326,1.32609,147.560000181198
20190301,02:57:00,1.32611,1.32613,1.32606,1.32607,85.41000020504
20190301,02:58:00,1.32606,1.32614,1.32606,1.32608,52.2199997901917
20190301,02:59:00,1.32608,1.3261,1.32607,1.32607,15.5599998235703
20190301,03:00:00,1.32608,1.32608,1.32603,1.32605,37.8999993801117
20190301,03:01:00,1.32605,1.32619,1.32605,1.32619,86.4100008010864
20190301,03:02:00,1.32619,1.32622,1.32618,1.32618,101.740000247955
20190301,03:03:00,1.32618,1.32618,1.3261,1.32612,52.3100003004074
20190301,03:04:00,1.32608,1.32612,1.32608,1.32608,64.7199997901917
20190301,03:05:00,1.32608,1.32618,1.32607,1.32618,55.2599996328354
20190301,03:06:00,1.32618,1.3262,1.32616,1.32618,79.8699995279312
20190301,03:07:00,1.32618,1.32627,1.32617,1.32618,99.0600000619888
20190301,03:08:00,1.32618,1.3262,1.32616,1.32619,70.1599998474121
20190301,03:09:00,1.3262,1.32621,1.32617,1.32618,42.8000000715256
20190301,03:10:00,1.32617,1.32628,1.32617,1.32627,65.1499999761581
20190301,03:11:00,1.32628,1.32629,1.32607,1.32617,142.610000133514
20190301,03:12:00,1.32618,1.32619,1.32609,1.32617,51.7799998521805
20190301,03:13:00,1.32618,1.32622,1.32616,1.3262,71.960000038147
20190301,03:14:00,1.32618,1.32621,1.32615,1.32618,79.259999871254
20190301,03:15:00,1.32618,1.32627,1.32616,1.32618,108.469999790192
20190301,03:16:00,1.32618,1.32622,1.32617,1.3262,52.1399999856949
20190301,03:17:00,1.32619,1.32625,1.32618,1.32619,70.3200001716614
20190301,03:18:00,1.32618,1.32624,1.32618,1.32618,27.1200000047684
20190301,03:19:00,1.32618,1.32627,1.32618,1.3262,132.819999814034
20190301,03:20:00,1.32619,1.32627,1.32618,1.32619,70.5000001192093
20190301,03:21:00,1.32619,1.32627,1.32618,1.32619,42.7599999904633
20190301,03:22:00,1.32618,1.32622,1.32617,1.32619,45.2100002765656
20190301,03:23:00,1.32618,1.3262,1.32616,1.32619,37.9200003147125
20190301,03:24:00,1.32619,1.32623,1.32614,1.3262,83.4000002145767
20190301,03:25:00,1.32621,1.32624,1.32618,1.32619,73.16000020504
20190301,03:26:00,1.32618,1.32619,1.32617,1.32618,50.8400000333786
20190301,03:27:00,1.32617,1.32618,1.32617,1.32618,18.0800001621246
20190301,03:28:00,1.32619,1.32619,1.32617,1.32618,59.879999756813
20190301,03:29:00,1.32617,1.32619,1.32617,1.32619,20.2300003767014
20190301,03:30:00,1.32618,1.32619,1.32615,1.32616,41.2499997615814
20190301,03:31:00,1.32616,1.32622,1.32616,1.32618,24.5200001001358
20190301,03:32:00,1.32618,1.32618,1.32616,1.32616,23.0999995470047
20190301,03:33:00,1.32616,1.32619,1.32616,1.32618,19.0699996948242
20190301,03:34:00,1.32618,1.32622,1.32616,1.32618,32.33999979496
20190301,03:35:00,1.32618,1.32619,1.32617,1.32619,31.5900001525879
20190301,03:36:00,1.32619,1.32619,1.32617,1.32618,12.5200001001358
20190301,03:37:00,1.32618,1.32621,1.32617,1.32621,36.7000002861023
20190301,03:38:00,1.32621,1.32628,1.32621,1.32627,42.8200000524521
20190301,03:39:00,1.32626,1.32627,1.32625,1.32627,28.1500002145767
20190301,03:40:00,1.32626,1.32627,1.32626,1.32626,12.4800000190735
20190301,03:41:00,1.32627,1.32631,1.32625,1.32631,29.8200002908707
20190301,03:42:00,1.32631,1.32631,1.32615,1.32617,48.5700000524521
20190301,03:43:00,1.32617,1.32623,1.32616,1.32616,42.6500004529953
20190301,03:44:00,1.32614,1.32614,1.32606,1.32609,52.8200000524521
20190301,03:45:00,1.32609,1.32609,1.32605,1.32605,34.7799994945526
20190301,03:46:00,1.32606,1.32606,1.32595,1.32596,77.939999461174
20190301,03:47:00,1.32595,1.32596,1.32587,1.32587,61.9099996089935
20190301,03:48:00,1.32587,1.32587,1.32584,1.32585,12.7399998903275
20190301,03:49:00,1.32584,1.32585,1.32583,1.32585,19.3800002336502
20190301,03:50:00,1.32585,1.32588,1.32579,1.32588,67.5999999046326
20190301,03:51:00,1.32584,1.32585,1.32577,1.32578,48.6600003242493
20190301,03:52:00,1.3258,1.32587,1.32579,1.32587,75.66000020504
20190301,03:53:00,1.32587,1.32587,1.32579,1.32579,21.0400002002716
20190301,03:54:00,1.3258,1.32588,1.32579,1.32588,36.1100000143051
20190301,03:55:00,1.32588,1.32589,1.32585,1.32586,76.2099995613098
20190301,03:56:00,1.32587,1.32588,1.32586,1.32588,19.8600000143051
20190301,03:57:00,1.32587,1.32587,1.32568,1.3257,80.1200000047684
20190301,03:58:00,1.3257,1.32571,1.32566,1.32566,62.2399996519089
20190301,03:59:00,1.32567,1.32577,1.32567,1.32567,32.0000001192093
20190301,04:00:00,1.32566,1.32577,1.32566,1.32567,130.819999098778
20190301,04:01:00,1.32568,1.3258,1.32568,1.32576,79.1699999570847
20190301,04:02:00,1.32576,1.32598,1.32576,1.32598,79.8299999237061
20190301,04:03:00,1.32598,1.32601,1.32597,1.32599,56.5299999713898
20190301,04:04:00,1.326,1.32606,1.32599,1.326,61.9700003862381
20190301,04:05:00,1.326,1.326,1.32597,1.32597,78.189999461174
20190301,04:06:00,1.32598,1.32599,1.32597,1.32598,45.6800004243851
20190301,04:07:00,1.32597,1.326,1.32597,1.32599,76.7399997711182
20190301,04:08:00,1.32601,1.3261,1.32599,1.32608,52.8500002622604
20190301,04:09:00,1.32608,1.3261,1.32605,1.32605,54.210000038147
20190301,04:10:00,1.32605,1.3261,1.32604,1.32604,41.549998998642
20190301,04:11:00,1.32605,1.32607,1.32605,1.32607,16.009999871254
20190301,04:12:00,1.32608,1.32608,1.32606,1.32607,46.4399995803833
20190301,04:13:00,1.32606,1.32607,1.32606,1.32607,17.7799998521805
20190301,04:14:00,1.32607,1.32608,1.32606,1.32606,23.9299997091293
20190301,04:15:00,1.32605,1.32605,1.3259,1.32593,93.9500005245209
20190301,04:16:00,1.32595,1.32595,1.32594,1.32594,9.31000006198883
20190301,04:17:00,1.32594,1.32597,1.32594,1.32596,42.0400002002716
20190301,04:18:00,1.32597,1.32597,1.32595,1.32595,37.4700000286102
20190301,04:19:00,1.32595,1.32604,1.32595,1.32596,71.3700001239777
20190301,04:20:00,1.32596,1.32606,1.32595,1.32596,62.0099996328354
20190301,04:21:00,1.32597,1.32599,1.32595,1.32597,44.1700000762939
20190301,04:22:00,1.32599,1.32601,1.32594,1.32594,56.0200001001358
20190301,04:23:00,1.32595,1.32598,1.32595,1.32595,62.0600004196167
20190301,04:24:00,1.32595,1.32598,1.32595,1.32596,81.6900005340576
20190301,04:25:00,1.32595,1.32598,1.32594,1.32596,24.91000020504
20190301,04:26:00,1.32596,1.32599,1.32595,1.32598,31.0699999332428
20190301,04:27:00,1.32595,1.32599,1.32592,1.32593,86.5500003099442
20190301,04:28:00,1.32593,1.32606,1.32593,1.32605,63.3899998664856
20190301,04:29:00,1.32604,1.32605,1.32596,1.32604,42.5899999141693
20190301,04:30:00,1.32603,1.32603,1.32595,1.32595,49.9800001382828
20190301,04:31:00,1.32595,1.32595,1.32593,1.32594,32.3999997377396
20190301,04:32:00,1.32594,1.32599,1.32594,1.32595,22.2799998521805
20190301,04:33:00,1.32596,1.32599,1.32595,1.32596,19.8500001430511
20190301,04:34:00,1.32595,1.32595,1.32595,1.32595,6.0699999332428
20190301,04:35:00,1.32595,1.32596,1.32594,1.32594,11.0700001716614
20190301,04:36:00,1.32594,1.32595,1.32586,1.32586,47.6300002336502
20190301,04:37:00,1.32586,1.326,1.32584,1.32596,101.61999976635
20190301,04:38:00,1.32596,1.32605,1.32596,1.32605,10.8900001049042
20190301,04:39:00,1.32606,1.32606,1.32605,1.32606,15.2699999809265
20190301,04:40:00,1.32605,1.32606,1.32604,1.32605,55.4799996614456
20190301,04:41:00,1.32606,1.32606,1.32605,1.32606,5.69000005722046
20190301,04:42:00,1.32607,1.32618,1.32607,1.32617,49.16000020504
20190301,04:43:00,1.32617,1.32618,1.32616,1.32617,44.0700001716614
20190301,04:44:00,1.32617,1.32618,1.32617,1.32618,24.8200002908707
20190301,04:45:00,1.32618,1.32621,1.32617,1.32621,75.5199998617172
20190301,04:46:00,1.32621,1.32621,1.32621,1.32621,13
20190301,04:47:00,1.32618,1.3263,1.32617,1.3263,12.960000038147
20190301,04:48:00,1.3263,1.32633,1.3263,1.3263,12
20190301,04:49:00,1.32629,1.3263,1.32628,1.3263,21
20190301,04:50:00,1.32629,1.3263,1.32629,1.3263,16
20190301,04:51:00,1.3263,1.3263,1.32619,1.32621,72.6000002622604
20190301,04:52:00,1.32621,1.32622,1.3262,1.32621,46.8000001907349
20190301,04:53:00,1.3262,1.32624,1.3262,1.32623,77.640000462532
20190301,04:54:00,1.32621,1.32629,1.3262,1.32629,56.7600004673004
20190301,04:55:00,1.32628,1.32629,1.32626,1.32627,29.6199998855591
20190301,04:56:00,1.32627,1.32631,1.32627,1.3263,20.2200000286102
20190301,04:57:00,1.32631,1.32631,1.32627,1.32628,53.200000166893
20190301,04:58:00,1.32628,1.3263,1.32627,1.32627,38.3100000619888
20190301,04:59:00,1.32628,1.32629,1.32627,1.32627,28.5300003290176
20190301,05:00:00,1.32627,1.32629,1.32627,1.32628,33.9400000572205
20190301,05:01:00,1.32627,1.32629,1.32627,1.32629,14.1900000572205
20190301,05:02:00,1.32628,1.32629,1.32628,1.32628,15.4700000286102
20190301,05:03:00,1.32628,1.32636,1.32626,1.32636,29.1000000238419
20190301,05:04:00,1.3264,1.3264,1.32636,1.32636,13
20190301,05:05:00,1.32637,1.32637,1.32624,1.32625,29.5200001001358
20190301,05:06:00,1.32627,1.32627,1.32626,1.32627,26.4500000476837
20190301,05:07:00,1.32627,1.32627,1.32626,1.32626,27.5800002813339
20190301,05:08:00,1.32626,1.32627,1.32624,1.32624,26.7300000190735
20190301,05:09:00,1.32624,1.32625,1.32623,1.32625,21.0099999904633
20190301,05:10:00,1.32624,1.32624,1.32623,1.32624,42.6599999666214
20190301,05:11:00,1.32624,1.32624,1.32623,1.32624,36.7700002193451
20190301,05:12:00,1.32625,1.32625,1.32616,1.32616,95.7500001192093
20190301,05:13:00,1.32616,1.32619,1.32616,1.32618,43.6399999856949
20190301,05:14:00,1.32619,1.32621,1.32613,1.3262,102.469999313354
20190301,05:15:00,1.32619,1.32621,1.32619,1.3262,17.1700000762939
20190301,05:16:00,1.32618,1.32626,1.32617,1.32618,61.9200007915497
20190301,05:17:00,1.32618,1.32618,1.32616,1.32616,34.2899997234344
20190301,05:18:00,1.32617,1.32617,1.32616,1.32617,51.0700001716614
20190301,05:19:00,1.32618,1.32619,1.32617,1.32619,23.5300000905991
20190301,05:20:00,1.32618,1.32619,1.32617,1.32619,20.32000041008
20190301,05:21:00,1.32618,1.32619,1.32618,1.32619,12.0700001716614
20190301,05:22:00,1.32618,1.32619,1.32618,1.32619,10.6200001239777
20190301,05:23:00,1.32618,1.3262,1.32618,1.3262,25.4500002861023
20190301,05:24:00,1.32619,1.3262,1.32618,1.3262,15.5000001192093
20190301,05:25:00,1.32619,1.3262,1.32611,1.32612,45.7400000095367
20190301,05:26:00,1.32614,1.32619,1.32614,1.32617,28.6200000047684
20190301,05:27:00,1.32617,1.32618,1.32599,1.32601,45.8399999141693
20190301,05:28:00,1.326,1.32606,1.32595,1.32596,89.3300000429153
20190301,05:29:00,1.32596,1.32596,1.32576,1.32578,149.869999885559
20190301,05:30:00,1.32578,1.3258,1.32577,1.3258,47.860000371933
20190301,05:31:00,1.32579,1.32581,1.32578,1.32579,33.3700000047684
20190301,05:32:00,1.32578,1.3258,1.32575,1.32577,47.710000038147
20190301,05:33:00,1.32578,1.32578,1.32576,1.32576,12.8699998855591
20190301,05:34:00,1.32577,1.32578,1.32576,1.32578,28.3500000238419
20190301,05:35:00,1.32577,1.32577,1.32566,1.32566,32.039999961853
20190301,05:36:00,1.32566,1.32567,1.32565,1.32567,23.6100000143051
20190301,05:37:00,1.32564,1.32567,1.32564,1.32566,22.1400001049042
20190301,05:38:00,1.32567,1.32567,1.32556,1.32557,48.8700003623962
20190301,05:39:00,1.32556,1.32559,1.32556,1.32559,32.6699998378754
20190301,05:40:00,1.32559,1.32559,1.32557,1.32559,42.7599999904633
20190301,05:41:00,1.32558,1.32568,1.32558,1.32568,19.8500000238419
20190301,05:42:00,1.32569,1.32579,1.32568,1.32576,69.7300000190735
20190301,05:43:00,1.32576,1.32577,1.32568,1.32577,30.7200000286102
20190301,05:44:00,1.32576,1.32577,1.32576,1.32576,10
20190301,05:45:00,1.32577,1.32577,1.32575,1.32575,20
20190301,05:46:00,1.32572,1.32573,1.32567,1.32568,50.9199997186661
20190301,05:47:00,1.32568,1.32568,1.32566,1.32567,16
20190301,05:48:00,1.32567,1.32568,1.32566,1.32568,46.1200000047684
20190301,05:49:00,1.32569,1.32569,1.32566,1.32566,51.2400000095367
20190301,05:50:00,1.32567,1.32568,1.32565,1.32565,35.8200001716614
20190301,05:51:00,1.32566,1.32566,1.32558,1.32558,17.2900000810623
20190301,05:52:00,1.32558,1.32558,1.32554,1.32554,23.8599998950958
20190301,05:53:00,1.32554,1.32554,1.32554,1.32554,6
20190301,05:54:00,1.32553,1.32555,1.32553,1.32555,16.4500000476837
20190301,05:55:00,1.32554,1.32556,1.32545,1.32555,71.9300003051758
20190301,05:56:00,1.32555,1.32556,1.32546,1.32547,57.9700000286102
20190301,05:57:00,1.32547,1.32548,1.32545,1.32545,52.5699998140335
20190301,05:58:00,1.32546,1.32547,1.32545,1.32546,52.82000041008
20190301,05:59:00,1.32546,1.32554,1.32544,1.32554,54.4799998998642
20190301,06:00:00,1.32553,1.3256,1.32546,1.32547,92.6100001335144
20190301,06:01:00,1.32549,1.32553,1.32546,1.32549,52.9300000667572
20190301,06:02:00,1.32549,1.32549,1.32545,1.32545,28.1599998474121
20190301,06:03:00,1.32547,1.32556,1.32545,1.32545,71.8199999332428
20190301,06:04:00,1.32545,1.32547,1.32535,1.32535,58.8599998950958
20190301,06:05:00,1.32536,1.32545,1.32534,1.32545,71.1199998855591
20190301,06:06:00,1.32545,1.32548,1.32544,1.32545,55.3799999952316
20190301,06:07:00,1.32545,1.32548,1.32544,1.32547,34.3400000333786
20190301,06:08:00,1.32549,1.32551,1.32545,1.32545,73.2299996614456
20190301,06:09:00,1.32545,1.32546,1.3254,1.32545,114.720000386238
20190301,06:10:00,1.32545,1.32548,1.32545,1.32545,43.0100001096725
20190301,06:11:00,1.32545,1.32545,1.32537,1.32537,21.4900002479553
